Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2005","2005","1000 SLC","6392452","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2006","2006","1000 SLC","6965500","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2007","2007","1000 SLC","8551704","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2008","2008","1000 SLC","15097350","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2009","2009","1000 SLC","13876071","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2010","2010","1000 SLC","12628546","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2011","2011","1000 SLC","18502445","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2012","2012","1000 SLC","12929609","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2013","2013","1000 SLC","12382739","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2014","2014","1000 SLC","10370513","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2015","2015","1000 SLC","9069634","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2016","2016","1000 SLC","4952260","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2017","2017","1000 SLC","6465409","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2018","2018","1000 SLC","9471000","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2019","2019","1000 SLC","9361833","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2020","2020","1000 SLC","11255887","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2002","2002","1000 SLC","588003","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2003","2003","1000 SLC","570370","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2004","2004","1000 SLC","559398","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2005","2005","1000 SLC","654148","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2006","2006","1000 SLC","713616","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2007","2007","1000 SLC","790140","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2008","2008","1000 SLC","763320","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2009","2009","1000 SLC","1529760","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2010","2010","1000 SLC","1625700","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2011","2011","1000 SLC","1822961","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2012","2012","1000 SLC","1879829","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2013","2013","1000 SLC","1952378","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2014","2014","1000 SLC","2095420","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2015","2015","1000 SLC","3082475","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2016","2016","1000 SLC","3059116","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2017","2017","1000 SLC","3353156","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2018","2018","1000 SLC","3695510","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2019","2019","1000 SLC","2921953","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","222","Walnuts, with shell","2020","2020","1000 SLC","2660390","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2002","2002","1000 SLC","160848863","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2003","2003","1000 SLC","175527195","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2004","2004","1000 SLC","208569861","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2005","2005","1000 SLC","240458450","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2006","2006","1000 SLC","228726675","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2007","2007","1000 SLC","252513464","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2008","2008","1000 SLC","238720732","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2009","2009","1000 SLC","586188903","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2010","2010","1000 SLC","585101080","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2011","2011","1000 SLC","524365840","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2012","2012","1000 SLC","570990455","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2013","2013","1000 SLC","703340008","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2014","2014","1000 SLC","786526305","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2015","2015","1000 SLC","740669287","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2016","2016","1000 SLC","768990840","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2017","2017","1000 SLC","1048150695","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2018","2018","1000 SLC","1023231860","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2019","2019","1000 SLC","931445526","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","15","Wheat","2020","2020","1000 SLC","950975625","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2002","2002","1000 SLC","1358079","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2003","2003","1000 SLC","1418838","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2004","2004","1000 SLC","1461278","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2005","2005","1000 SLC","1496920","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2006","2006","1000 SLC","1545706","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2007","2007","1000 SLC","1703652","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2008","2008","1000 SLC","1732256","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2009","2009","1000 SLC","1830541","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2010","2010","1000 SLC","2044387","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2011","2011","1000 SLC","2439489","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2012","2012","1000 SLC","2465289","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2013","2013","1000 SLC","2782907","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2014","2014","1000 SLC","2970770","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2015","2015","1000 SLC","3008061","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2016","2016","1000 SLC","3255824","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2017","2017","1000 SLC","3483993","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2018","2018","1000 SLC","3687050","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2019","2019","1000 SLC","3131076","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","56","Gross Production Value (current thousand SLC)","987","Wool, greasy","2020","2020","1000 SLC","3050340","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","226","Areca nuts","2014","2014","1000 SLC","4553788","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","226","Areca nuts","2015","2015","1000 SLC","6216057","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","226","Areca nuts","2016","2016","1000 SLC","5629853","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","226","Areca nuts","2017","2017","1000 SLC","5499485","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","226","Areca nuts","2018","2018","1000 SLC","7014941","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","226","Areca nuts","2019","2019","1000 SLC","5655674","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","226","Areca nuts","2020","2020","1000 SLC","13720153","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2002","2002","1000 SLC","183799","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2003","2003","1000 SLC","153102","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2004","2004","1000 SLC","134877","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2005","2005","1000 SLC","166430","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2006","2006","1000 SLC","172465","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2007","2007","1000 SLC","248642","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2008","2008","1000 SLC","287508","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2009","2009","1000 SLC","343073","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2010","2010","1000 SLC","483830","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2011","2011","1000 SLC","369434","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2012","2012","1000 SLC","348127","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2013","2013","1000 SLC","368918","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2014","2014","1000 SLC","325094","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2015","2015","1000 SLC","389593","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2016","2016","1000 SLC","396432","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2017","2017","1000 SLC","425595","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2018","2018","1000 SLC","395173","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2019","2019","1000 SLC","367514","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","176","Beans, dry","2020","2020","1000 SLC","429165","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2002","2002","1000 SLC","989622","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2003","2003","1000 SLC","1042601","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2004","2004","1000 SLC","1228788","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2005","2005","1000 SLC","1565928","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2006","2006","1000 SLC","1877465","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2007","2007","1000 SLC","1956149","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2008","2008","1000 SLC","2605098","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2009","2009","1000 SLC","2192806","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2010","2010","1000 SLC","2973785","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2011","2011","1000 SLC","3490322","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2012","2012","1000 SLC","3103308","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2013","2013","1000 SLC","6228510","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2014","2014","1000 SLC","6530295","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2015","2015","1000 SLC","9471117","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2016","2016","1000 SLC","9319972","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2017","2017","1000 SLC","9201331","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2018","2018","1000 SLC","10450408","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2019","2019","1000 SLC","7649022","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","414","Beans, green","2020","2020","1000 SLC","23671225","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2002","2002","1000 SLC","1025285","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2003","2003","1000 SLC","1171295","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2004","2004","1000 SLC","1175709","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2005","2005","1000 SLC","1755608","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2006","2006","1000 SLC","1505537","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2007","2007","1000 SLC","1998823","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2008","2008","1000 SLC","2766403","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2009","2009","1000 SLC","2038770","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2010","2010","1000 SLC","2310627","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2011","2011","1000 SLC","3044703","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2012","2012","1000 SLC","2820727","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2013","2013","1000 SLC","4478447","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2014","2014","1000 SLC","4636457","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2015","2015","1000 SLC","6234628","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2016","2016","1000 SLC","7829891","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2017","2017","1000 SLC","5863669","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2018","2018","1000 SLC","6509528","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2019","2019","1000 SLC","6197996","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","358","Cabbages and other brassicas","2020","2020","1000 SLC","8691524","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2002","2002","1000 SLC","918861","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2003","2003","1000 SLC","890039","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2004","2004","1000 SLC","1216666","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2005","2005","1000 SLC","1398170","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2006","2006","1000 SLC","1504738","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2007","2007","1000 SLC","1682557","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2008","2008","1000 SLC","2273136","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2009","2009","1000 SLC","1906156","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2010","2010","1000 SLC","2083345","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2011","2011","1000 SLC","2842929","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2012","2012","1000 SLC","2177947","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2013","2013","1000 SLC","3786533","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2014","2014","1000 SLC","4128977","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2015","2015","1000 SLC","6584289","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2016","2016","1000 SLC","8269659","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2017","2017","1000 SLC","6980192","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2018","2018","1000 SLC","9024898","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2019","2019","1000 SLC","7768609","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","426","Carrots and turnips","2020","2020","1000 SLC","24857922","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2002","2002","1000 SLC","362212","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2003","2003","1000 SLC","342192","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2004","2004","1000 SLC","369823","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2005","2005","1000 SLC","382974","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2006","2006","1000 SLC","524574","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2007","2007","1000 SLC","659387","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2008","2008","1000 SLC","846995","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2009","2009","1000 SLC","791548","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2010","2010","1000 SLC","1072683","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2011","2011","1000 SLC","1540466","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2012","2012","1000 SLC","1502450","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2013","2013","1000 SLC","2111351","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2014","2014","1000 SLC","2273553","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2015","2015","1000 SLC","5392088","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2016","2016","1000 SLC","5266805","Fc","Calculated data"
